-,-,-
69,-228,845
203,-392,737
218,-454,731
271,-463,714
279,-330,707
297,-256,703
334,-237,680
311,-291,602
268,-344,498
208,-389,412
188,-412,343
142,-465,307
267,-376,291
493,-76,389
220,84,534
339,277,604
490,227,666
514,198,656
483,218,665
445,299,673
433,388,685
377,541,757
346,653,836
315,715,891
271,840,961
275,824,1033
320,842,1129
393,854,1261
459,864,1392
509,830,1469
538,778,1517
524,714,1544
558,628,1580
575,544,1618
626,470,1692
666,372,1761
746,299,1827
836,171,1868
689,-10,1784
866,-140,1790
829,-182,1836
875,-279,1793
882,-314,1785
887,-403,1722
883,-504,1613
826,-724,1470
745,-678,1271
699,-743,1308
652,-771,1233
625,-777,1170
582,-758,1115
544,-765,1053
498,-781,975
465,-771,878
406,-627,796
378,-721,740
362,-677,658
378,-732,573
404,-769,440
358,-685,405
300,-433,398
318,-302,409


-,-,-
94,-272,798
146,-402,648
153,-570,604
214,-589,547
253,-501,518
289,-468,508
340,-445,504
356,-354,513
390,-289,507
436,-286,470
407,-207,431
305,-65,423
295,93,449
290,276,494
405,401,539
250,428,545
247,474,566
300,508,595
290,511,649
297,534,669
280,569,713
255,668,786
264,861,858
276,792,942
314,765,977
295,726,1029
276,735,1098
272,761,1190
302,751,1271
377,709,1381
413,660,1476
456,619,1573
516,553,1671
501,571,1668
540,511,1722
554,449,1746
559,389,1768
407,256,1805
717,112,1816
625,118,1918
850,108,1804
879,-72,1780
853,-145,1758
841,-222,1718
842,-253,1676
852,-305,1580
822,-411,1502
718,-460,1428
658,-513,1355
610,-528,1308
563,-570,1279
531,-529,1256
512,-519,1203
499,-538,1141
483,-563,1108
521,-616,1064
530,-638,992
493,-689,889
452,-737,771
413,-761,682
395,-730,621
411,-582,550
354,-435,559
345,-376,507
299,-278,450
270,-155,416
131,66,487
236,227,456


-,-,-
275,-549,784
264,-512,728
210,-546,691
202,-515,642
184,-485,608
136,-347,644
103,-200,648
132,-226,604
144,-287,545
130,-322,495
103,-300,488
82,-183,526
121,-155,518
122,-15,556
161,64,589
216,97,607
257,96,615
292,95,630
239,194,667
249,214,684
427,239,735
244,255,748
209,323,769
206,341,803
209,390,843
226,458,907
232,514,983
284,510,1037
322,474,1094
346,478,1188
397,451,1254
401,457,1327
428,454,1394
435,481,1464
453,472,1537
472,449,1619
484,436,1652
538,347,1640
561,290,1649
554,273,1675
585,194,1687
624,160,1695
463,117,1685
590,22,1649
550,-3,1624
494,-21,1581
517,-90,1578
570,-193,1534
582,-293,1507
583,-350,1516
580,-389,1532
637,-444,1494
630,-459,1496
618,-535,1430
584,-569,1363
542,-594,1325
491,-597,1267
446,-620,1205
416,-639,1158
372,-642,1113
335,-628,1084
340,-623,1022
344,-647,935
331,-649,850
327,-676,796
325,-668,726
328,-618,697
307,-489,691
259,-390,660
263,-294,635


-,-,-
26,-485,814
51,-496,689
150,-529,685
213,-386,714
234,-373,662
226,-366,626
213,-281,614
199,-234,593
193,-183,572
199,-107,589
236,-69,598
263,15,617
269,158,637
262,291,685
282,287,657
301,256,615
253,257,604
225,325,637
296,374,659
179,378,718
187,427,739
183,424,761
176,431,807
167,464,865
190,518,915
261,527,994
272,601,1116
264,649,1226
327,659,1301
414,600,1389
459,561,1476
473,507,1528
473,478,1554
448,482,1571
383,444,1611
456,478,1605
451,480,1733
486,421,1689
317,325,1713
475,228,1700
500,172,1731
546,92,1759
593,20,1786
672,-40,1823
692,-113,1789
701,-166,1707
656,-211,1661
599,-264,1577
543,-315,1489
510,-389,1427
488,-431,1392
487,-502,1362
494,-557,1322
516,-646,1284
529,-676,1236
504,-693,1178
461,-693,1080
435,-695,970
408,-660,924
385,-667,839
363,-620,799
315,-564,764
317,-529,672
308,-491,639
287,-415,501
276,-380,538


-,-,-
303,-428,809
309,-488,803
280,-589,716
319,-546,680
289,-514,630
308,-519,610
274,-341,605
246,-173,631
278,-253,602
301,-281,537
225,-224,515
121,-59,535
144,12,526
143,15,560
207,52,597
308,141,632
386,233,680
393,269,728
324,328,738
321,386,728
305,373,712
288,398,711
256,479,765
274,506,839
352,518,902
418,521,978
416,580,1059
423,574,1111
447,570,1146
450,557,1188
411,573,1228
405,565,1270
430,554,1321
451,504,1354
464,486,1419
484,477,1493
549,427,1525
591,374,1686
712,334,1742
808,219,1769
593,118,1755
746,86,1705
686,17,1649
613,-9,1593
578,-33,1567
551,-22,1577
575,-85,1583
665,-89,1570
705,-204,1553
709,-333,1501
717,-405,1445
696,-466,1407
641,-468,1338
585,-499,1250
524,-532,1187
473,-531,1153
432,-529,1108
402,-532,1066
397,-550,1009
386,-561,948
384,-581,916
401,-576,892
421,-583,858
416,-549,824
398,-518,761
373,-490,672
303,-377,624
265,-262,622
251,-147,610
224,-40,610
237,21,589


-,-,-
269,-723,585
244,-434,711
120,-401,719
82,-383,709
102,-467,623
97,-485,582
95,-485,566
132,-440,538
103,-331,539
103,-259,549
117,-267,534
137,-284,528
145,-199,568
222,-169,554
258,-154,575
264,-50,600
274,-29,614
278,67,635
255,157,682
293,171,692
301,168,686
315,198,711
325,202,707
335,251,729
335,345,807
326,366,864
350,381,904
299,393,943
323,387,971
372,413,1028
351,416,1088
414,504,1187
517,498,1293
551,503,1392
580,441,1429
567,373,1457
557,323,1448
527,303,1501
563,310,1580
539,293,1599
633,246,1624
678,214,1690
696,132,1714
735,76,1730
743,-41,1749
748,-100,1765
757,-168,1772
777,-240,1748
707,-266,1628
727,-342,1651
651,-387,1605
636,-407,1567
630,-421,1513
602,-497,1493
582,-543,1440
569,-592,1373
563,-649,1286
535,-694,1230
510,-752,1145
472,-796,1060
448,-836,982
424,-819,894
400,-870,800
384,-808,734
336,-733,620
337,-712,595
362,-639,546


-,-,-
271,-707,915
303,-398,805
313,-468,789
317,-485,756
304,-496,690
274,-442,610
200,-403,574
153,-352,537
107,-306,510
112,-282,539
173,-270,565
230,-244,569
263,-171,591
293,-108,619
326,-53,615
322,-4,621
283,70,630
265,126,643
294,175,660
322,191,665
346,225,680
366,239,705
348,314,764
372,359,813
390,405,894
400,475,936
406,520,978
