-,-,-
206,-671,419
143,-158,745
82,76,736
82,74,676
122,-113,540
142,-359,446
226,-528,335
351,-710,308
478,-798,377
826,-878,423
857,-983,626
1107,-780,774
1117,-498,885
1136,-345,972
1108,-205,1028
1010,-120,1043
866,76,1240
731,294,1228
722,436,1315
644,522,1314
584,654,1423
533,797,1463
457,939,1494
411,980,1453
351,1024,1383
236,975,1288
174,956,1175
117,917,1041
78,881,931
78,849,793
76,748,680
67,641,564
90,602,488
121,598,421
97,589,394
133,502,320
113,486,274
126,449,285
191,373,323
279,302,349
333,286,416
346,326,488
428,281,574
558,160,639
683,70,774
806,30,968
845,53,1107
894,28,1173


-,-,-
-97,-641,174
-59,-453,386
-144,-397,275
-110,-332,337
-31,-368,400
148,-509,414
227,-602,483
314,-657,512
452,-803,523
529,-846,588
594,-773,698
610,-671,751
630,-593,876
587,-271,1015
605,23,1200
614,184,1362
646,195,1419
648,162,1469
588,287,1553
496,467,1636
477,541,1672
454,602,1632
334,683,1577
234,734,1509
182,776,1439
187,793,1371
195,779,1271
154,784,1191
121,717,1056
136,631,960
155,582,837
145,580,756
116,599,672
84,615,567
-11,657,463
-56,661,442
62,617,434
117,577,416
60,504,390
137,422,398
208,391,426
243,432,483
274,400,490
296,254,512
379,312,569
477,256,631
467,275,720
344,220,777
484,172,874
538,111,969


-,-,-
-114,-169,703
122,-363,590
108,-456,618
167,-449,609
271,-526,493
240,-530,438
159,-568,336
211,-753,260
354,-839,319
593,-860,275
624,-860,435
742,-603,577
802,-391,780
873,-335,910
900,-229,991
911,-83,1098
879,55,1198
837,249,1381
777,530,1485
728,664,1564
672,723,1581
579,863,1610
484,918,1579
438,942,1508
358,986,1434
330,954,1325
295,910,1200
264,873,1117
178,854,1012
181,859,890
126,840,757
61,768,627
353,765,611
53,727,525
87,636,366
136,593,292
136,513,237
164,467,174
214,411,147
259,357,142
303,285,180
347,166,233
411,93,375
463,64,549
530,71,699
540,46,816
594,32,944
630,62,1118
597,91,1212


-,-,-
67,122,802
167,20,817
125,-114,797
288,-304,748
402,-459,710
370,-470,623
318,-555,546
311,-689,517
324,-695,503
350,-631,533
435,-585,623
501,-510,722
650,-588,802
676,-522,896
714,-455,1000
730,-327,1122
745,-210,1214
718,-50,1293
649,124,1324
580,206,1320
397,315,1326
437,471,1381
396,587,1415
372,636,1411
299,679,1385
228,706,1314
134,724,1276
103,776,1265
85,762,1211
234,787,1195
36,818,1139
34,851,1066
104,771,995
125,754,903
113,751,808
128,691,685
145,604,585
146,494,465
168,409,358
225,332,260
227,304,223
249,347,226
297,386,280
337,371,308
385,343,344
406,293,392
417,258,499
443,175,531
440,120,588
442,52,660
413,41,793
412,30,974
403,53,1158


-,-,-
203,-521,753
280,-609,810
240,-626,684
248,-535,699
213,-246,712
253,-193,694
264,-261,640
443,-549,547
423,-578,546
457,-525,597
552,-398,762
634,-343,865
733,-210,976
732,86,1084
736,211,1163
725,340,1205
666,408,1238
567,518,1256
462,578,1266
450,695,1354
419,756,1352
317,853,1343
263,909,1329
254,889,1303
273,864,1272
275,882,1240
