-,-,-
17,-266,815
-228,-287,259
-121,-158,287
-132,-220,261
-2,-219,246
-55,-195,249
-2,-203,239
-42,-223,242
-31,-252,342
51,-332,524
-64,-341,687
-5,-467,779
-10,-453,961
18,-495,1114
3,-381,1217
-67,-395,1353
-100,-284,1486
-35,-224,1726
66,-206,1966
203,-219,2178
92,-162,2276
199,-160,2425
-107,-78,2506
184,-123,2658
193,-100,2702
282,-96,2732
339,-138,2699
357,-182,2604
326,-198,2453
291,-209,2310
241,-221,2069
181,-243,1916
104,-256,1713
60,-253,1528
38,-264,1345
10,-282,1223
-23,-256,1077
-61,-227,948
-80,-228,827
-87,-214,714
-87,-171,633
-71,-146,525
-69,-122,424
-73,-100,318
-70,-61,230
-71,-13,128
-61,23,42
-67,30,-10
-60,33,-21
0,26,-15
47,-13,0
69,-28,2
85,-48,-5
54,-63,5
27,-82,34
-7,-125,48
-18,-131,61
-12,-135,93
-11,-154,147
9,-180,248
16,-217,327
6,-234,394
-21,-258,467
-23,-291,591
-12,-296,701
5,-269,798
35,-245,894
55,-235,974
48,-217,1089
44,-212,1229
27,-221,1428
35,-217,1718
79,-200,1837
176,-181,2068
231,-123,2251
331,-75,2380
343,-20,2450
308,18,2499
282,47,2525
279,64,2525
310,70,2526
355,21,2509
359,-18,2449
328,-79,2358
276,-133,2238
220,-183,2127
167,-216,1951
134,-218,1770
102,-231,1586
74,-240,1458
41,-209,1292
16,-179,1143
6,-171,1017
-9,-168,899
-20,-157,812
-18,-144,688
-40,-126,589
-58,-110,488


-,-,-
122,205,694
135,20,378
83,-46,441
-37,-189,439
-67,-206,426
-36,-235,357
110,-180,303
-53,-267,248
-70,-292,214
-75,-325,183
-58,-313,192
-62,-348,260
-81,-376,341
-43,-337,422
20,-374,569
46,-387,762
48,-401,910
43,-400,1009
71,-321,1052
118,-212,1186
133,-226,1361
118,-232,1561
120,-201,1728
108,-201,1974
195,-151,2191
282,-122,2380
275,-83,2537
253,-75,2602
223,-92,2707
195,-150,2758
208,-149,2725
237,-139,2657
248,-140,2557
210,-169,2426
131,-194,2274
85,-218,2167
70,-276,2005
26,-304,1836
-16,-318,1659
-54,-334,1493
-82,-349,1377
-98,-325,1219
-101,-282,1079
-75,-258,961
-47,-244,853
-37,-183,718
-25,-160,601
-21,-147,494
-26,-135,388
-13,-118,306
-21,-89,208
-26,-69,119
-20,-54,30
6,0,-29
47,26,-87
77,20,-118
90,-7,-143
103,-12,-124
88,-81,-97
57,-92,-60
61,-97,-33
59,-110,-5
36,-136,16
31,-132,61
27,-133,117
19,-154,182
0,-190,255
-25,-196,322
-32,-224,417
-30,-224,553
-9,-246,683
31,-255,767
44,-252,883
2,-301,987
-55,-321,1096
-125,-302,1196
-139,-274,1285
-119,-247,1461
-89,-222,1687
-30,-214,1936
56,-193,2240
122,-162,2305
140,-122,2423
136,-63,2485
142,-25,2524
168,14,2543
197,55,2571
211,20,2599
223,0,2610
214,-50,2573
196,-75,2459
152,-96,2292
110,-104,2103
61,-123,1906
28,-145,1768
8,-150,1585
-5,-149,1413
-36,-160,1260
-68,-176,1023
-85,-158,1007
-85,-131,869
-78,-110,726
-70,-83,612
-65,-76,538
-93,-93,492


-,-,-
65,-136,962
87,67,693
137,165,482
107,187,438
105,152,462
105,20,513
93,-88,540
55,-178,535
-4,-257,518
-72,-295,456
-80,-269,375
-61,-236,245
-64,-186,178
-65,-168,197
-43,-197,266
-41,-211,332
13,-244,444
86,-269,543
69,-313,602
-3,-298,664
-37,-301,757
92,-273,916
2,-283,1056
11,-198,1261
58,-179,1410
74,-136,1602
94,-79,1831
132,-79,2091
158,-113,2267
171,-95,2481
181,-78,2656
186,-70,2779
227,-119,2820
217,-169,2793
203,-172,2724
100,-140,2588
135,-166,2455
86,-214,2302
24,-224,2089
-20,-273,1891
-87,-306,1716
-134,-335,1553
-156,-356,1450
-137,-342,1326
-122,-318,1177
-113,-263,1011
-86,-173,897
-61,-103,736
-49,-23,579
-49,35,443
-61,84,345
-79,69,299
-77,69,266
-47,79,238
8,103,198
39,102,170
55,92,132
87,102,102
132,95,60
168,102,14
182,94,-5
149,58,-7
137,23,0
120,-6,6
78,-28,30
38,-81,110
27,-116,207
35,-142,266
52,-153,280
57,-162,293
17,-199,362
-15,-253,490
-31,-290,636
9,-333,733
31,-329,823
34,-304,891
43,-289,952
28,-270,1035
-25,-229,1140
-60,-256,1302
-92,-301,1464
-132,-282,1604
-131,-281,1719
-81,-260,1883
-40,-235,2051
-6,-219,2216
35,-205,2382
94,-186,2477
120,-162,2548
106,-150,2570
77,-150,2548
89,-169,2521
90,-189,2451
53,-201,2330
43,-361,2209
-64,-266,2058
-28,-264,1931
-61,-292,1770
-80,-245,1613
-68,-245,1481
-76,-256,1375
-89,-245,1220
-105,-230,1066
-129,-210,907
-154,-172,655
-168,-133,610
-192,-85,475
-194,-63,381
-207,-49,290
-187,-27,229
-153,1,171
-114,2,159
-54,-12,184
13,-39,188
48,-50,172


-,-,-
-16,271,1037
23,-31,391
84,79,353
9,21,322
-46,-23,268
-55,-60,271
-60,-122,270
-94,-220,267
-130,-251,277
-146,-288,333
-174,-284,389
-113,-273,494
35,-306,592
181,-326,768
32,-323,874
-6,-341,1048
-20,-325,1181
3,-311,1367
70,-275,1576
124,-212,1780
202,-155,2005
282,-157,2149
272,-107,2289
242,-69,2398
162,-12,2482
354,-34,2565
389,-31,2618
372,-76,2654
354,-116,2632
320,-165,2562
230,-237,2486
151,-280,2335
111,-321,2140
66,-338,1937
13,-353,1796
-38,-342,1627
-75,-346,1471
-100,-328,1320
-121,-320,1165
-133,-303,1053
-143,-252,902
-151,-210,772
