-,-,-
73,244,620
137,337,644
244,268,589
275,251,539
291,259,465
267,337,470
247,434,477
276,395,448
275,375,453
282,368,474
293,356,500
296,323,548
290,325,602
275,328,647
256,286,753
289,279,810
264,318,889
270,220,949
268,143,1035
274,83,1101
289,-11,1156
319,-133,1220
383,-213,1281
447,-321,1316
414,-419,1345
529,-509,1313
535,-574,1351
544,-609,1349
584,-682,1309
589,-769,1254
582,-837,1188
593,-1073,1068
640,-1233,964
673,-1382,884
659,-1362,875
686,-1220,830
631,-1119,751
606,-1133,738
658,-996,707
656,-704,736
661,-181,875
696,260,1041
791,516,1232
845,463,1213
824,496,1187
715,596,1140
561,741,1190


-,-,-
30,90,774
3,400,798
149,423,804
212,310,732
296,228,635
284,301,651
274,366,621
317,357,569
325,365,541
303,393,521
279,379,493
232,417,506
207,467,535
206,432,540
190,373,581
190,378,630
243,316,657
239,278,705
237,265,760
212,275,823
221,143,836
186,93,928
187,10,1001
242,-44,1072
240,-80,1141
254,-122,1213
283,-229,1236
287,-319,1280
278,-379,1315
343,-441,1346
449,-508,1399
530,-554,1437
587,-556,1442
577,-577,1437
575,-633,1400
559,-681,1351
555,-713,1287
559,-788,1172
550,-870,1080
520,-921,978
542,-992,904
505,-969,849
476,-848,855
462,-644,841
500,-333,915
542,-79,1028
628,-18,1027
641,62,1018
555,151,1011
520,289,1014


-,-,-
249,142,494
110,338,686
224,452,746
294,406,669
314,339,574
307,389,525
285,427,497
262,464,501
295,447,484
264,403,438
246,382,431
255,400,469
284,411,517
308,391,553
284,394,586
269,370,619
261,330,660
222,306,680
168,266,718
149,222,785
124,187,857
145,41,916
196,-77,977
188,-145,1043
209,-247,1144
300,-326,1225
386,-368,1278
421,-404,1328
437,-487,1362
446,-514,1408
444,-540,1433
471,-559,1454
525,-610,1450
567,-673,1434
611,-708,1396
647,-799,1314
602,-894,1232
621,-1051,1107
603,-1133,1004
554,-1173,947
488,-1103,887
455,-916,841
402,-504,890
407,-290,965
506,-198,963
637,-137,972
691,-11,1026
753,45,1031
731,256,1052
649,532,1132


-,-,-
230,336,712
325,359,724
344,439,671
367,423,648
354,466,584
336,499,565
320,471,509
288,477,497
269,512,525
311,463,525
328,450,540
280,497,581
262,476,583
257,431,593
224,423,572
229,323,657
274,319,695
284,274,752
287,221,823
281,169,901
281,12,963
299,-117,1031
302,-198,1077
298,-263,1107
282,-311,1154
281,-360,1205
313,-423,1266
498,-484,1305
435,-527,1344
504,-590,1378
578,-655,1388
671,-747,1409
708,-823,1396
743,-938,1295
738,-1087,1210
743,-1256,1083
709,-1294,974
706,-1273,875
682,-1154,850
755,-985,757
678,-637,771
660,37,875
651,400,1054
774,541,1134
869,596,1158
751,644,1161
806,666,1118
705,732,1100


-,-,-
230,336,712
325,359,724
344,439,671
367,423,648
354,466,584
336,499,565
320,471,509
288,477,497
269,512,525
311,463,525
328,450,540
280,497,581
262,476,583
257,431,593
224,423,572
229,323,657
274,319,695
284,274,752
287,221,823
281,169,901
281,12,963
299,-117,1031
302,-198,1077
298,-263,1107
282,-311,1154
281,-360,1205
313,-423,1266
498,-484,1305
435,-527,1344
504,-590,1378
578,-655,1388
671,-747,1409
708,-823,1396
743,-938,1295
738,-1087,1210
743,-1256,1083
709,-1294,974
706,-1273,875
682,-1154,850
755,-985,757
678,-637,771
660,37,875
651,400,1054
774,541,1134
869,596,1158
751,644,1161
806,666,1118
705,732,1100


-,-,-
-54,72,439
-339,244,519
-193,361,514
-102,391,537
18,422,578
249,411,595
227,366,655
311,303,595
284,313,549
210,325,479
166,352,449
159,380,441
170,430,460
157,485,505
167,455,530
158,433,583
189,438,677
264,390,740
267,304,794
234,293,836
246,210,873
227,96,914
159,96,1001
162,22,1081
203,-67,1150
239,-184,1226
258,-301,1276
273,-440,1321
299,-536,1387
327,-551,1464
392,-590,1487
407,-649,1503
457,-743,1463
491,-816,1449
521,-879,1374
544,-970,1318
528,-1021,1276
489,-1106,1164
399,-1135,1064
410,-1193,1010
508,-1268,954
593,-1155,923
658,-1016,864
709,-982,818
679,-883,778
589,-746,718
486,-256,830
584,17,966
705,181,1049
644,410,1109
610,585,1170
563,593,1185
542,543,1141


-,-,-
-64,99,539
-2,285,593
49,372,614
164,412,618
225,400,598
307,381,584
370,359,582
385,408,597
377,367,566
369,311,549
339,294,544
272,336,556
236,375,583
228,369,594
212,373,685
238,433,784
303,368,814
293,268,848
257,138,887
217,59,930
193,-31,979
159,-54,1108
211,-146,1179
272,-272,1221
291,-422,1258
338,-513,1314
366,-576,1349
392,-630,1395
431,-654,1432
479,-730,1428
493,-759,1427
487,-813,1384
466,-851,1349
459,-882,1310
462,-948,1188
460,-985,1115
436,-944,1054
377,-880,932
355,-811,864
305,-765,825
271,-590,806
293,-339,884
343,31,1007
475,108,1070
546,157,1040
506,157,1010
446,223,984
416,361,988
428,605,1071
412,887,1165
390,934,1197
372,900,1181


-,-,-
193,305,672
234,441,707
220,425,646
221,465,603
190,477,555
201,546,553
230,587,584
281,564,623
360,518,620
396,471,630
400,393,654
391,325,700
342,357,752
286,305,748
238,290,774
195,230,788
174,170,824
169,122,909
214,45,995
250,-66,1041
241,-176,1097
232,-245,1165
227,-302,1187
240,-349,1225
272,-386,1239
299,-454,1218
311,-503,1221
312,-539,1230
315,-561,1244
351,-653,1220
369,-734,1179
390,-783,1122
375,-829,1096
387,-855,1042
414,-891,988
388,-650,981
340,-511,879
369,-493,940
366,-514,871
353,-538,786
294,-492,771
301,-311,788
315,-198,829
389,-114,866
447,299,1000
455,416,1093
528,469,1137
654,469,1167
724,515,1200
639,580,1188


-,-,-
41,86,672
-20,330,771
-5,404,774
90,414,755
192,370,721
239,332,691
298,313,626
308,341,609
309,361,552
312,433,513
310,484,493
324,440,458
322,423,442
245,488,487
191,511,505
228,410,508
243,312,540
249,305,600
221,326,648
203,316,706
179,228,741
149,170,778
120,138,854
174,37,920
277,-50,1047
321,-77,1161
336,-91,1250
353,-78,1311
408,-160,1347
441,-225,1363
440,-232,1376
390,-225,1378
347,-250,1365
329,-303,1339
307,-311,1353
351,-365,1301
382,-443,1292
405,-422,1345
471,-436,1344
508,-603,1295
520,-558,1222
512,-668,1138
493,-799,999
403,-793,916
348,-793,837
312,-764,819
268,-559,798
215,-345,819
217,-194,856
355,-201,874
519,-220,901


-,-,-
58,244,856
69,388,806
50,304,734
28,341,692
78,288,599
116,321,585
153,402,583
241,443,550
290,452,583
375,424,568
426,386,552
401,389,554
344,461,592
312,431,556
268,383,541
217,361,566
187,346,613
165,355,677
130,395,767
137,322,808
158,194,880
168,65,951
180,-36,978
164,-126,1048
168,-184,1106
217,-301,1165
245,-386,1216
234,-395,1265
250,-433,1277
283,-480,1323
320,-525,1339
336,-539,1326
333,-547,1332
374,-635,1314
399,-695,1282
367,-731,1240
389,-844,1116
377,-971,1058
377,-1037,976
384,-963,930
399,-897,887
460,-904,831
477,-815,808
410,-650,848
449,-494,852
498,-264,980
506,40,1083
622,94,1118
671,61,1086
614,132,1112
559,236,1087
532,381,1077
514,560,1156
537,630,1255
510,639,1221
582,640,1233


-,-,-
143,194,739
180,316,770
253,301,748
318,352,725
314,368,684
302,405,607
260,479,591
261,486,534
245,449,518
255,471,536
284,482,558
298,418,566
305,404,604
292,421,639
301,433,685
324,403,722
314,368,757
285,328,803
254,286,849
262,221,926
271,203,1049
313,140,1115
360,23,1170
398,-81,1228
416,-190,1250
440,-289,1233
342,-300,1269
261,-329,1267
242,-388,1246
238,-414,1273
299,-449,1298
351,-476,1313
400,-475,1325
450,-494,1308
468,-541,1276
462,-595,1202
434,-636,1173
483,-772,1046
488,-910,885
406,-958,836
394,-1029,783
424,-1016,720
344,-639,782
394,-300,885
476,-228,941
576,-159,958
617,72,1010
608,370,1112
650,397,1208
777,365,1233


-,-,-
73,31,685
175,397,552
307,293,723
364,330,688
386,322,571
331,375,549
290,436,539
317,462,524
330,507,531
348,461,504
332,444,503
312,437,516
320,423,572
320,395,626
332,347,644
287,360,664
277,310,672
243,309,733
227,257,859
280,229,943
280,194,1010
283,63,1076
301,-78,1145
245,-163,1245
355,-200,1253
381,-232,1340
411,-228,1393
407,-226,1417
386,-242,1413
355,-270,1418
340,-278,1429
356,-340,1402
387,-390,1380
386,-410,1354
379,-452,1323
400,-467,1314
456,-475,1283
454,-488,1241
461,-513,1179
451,-536,1103
419,-557,1018
361,-581,935
339,-675,841
287,-772,723
278,-899,629
293,-875,580
263,-706,651
320,-492,699
416,-188,827
514,48,955
584,151,1012
619,219,1044
615,312,1074
575,433,1131
581,621,1162
608,715,1206


-,-,-
245,106,840
295,259,810
281,233,754
278,294,718
250,401,677
205,534,621
132,521,532
117,478,456
123,461,442
170,455,460
262,433,514
341,422,562
397,406,600
417,391,748
393,409,666
333,417,704
302,359,737
256,330,805
255,282,862
247,246,932
244,188,979
219,129,1033
194,26,1079
177,-46,1192
244,-162,1251
337,-259,1280
322,-329,1356
338,-439,1367
361,-524,1385
385,-578,1399
405,-594,1420
418,-616,1430
416,-647,1429
422,-692,1415
427,-745,1373
412,-758,1333
413,-761,1304
406,-760,1244
388,-792,1162
404,-856,1047
351,-881,971
310,-846,876
296,-871,784
299,-843,731
294,-798,697
358,-743,641
391,-503,719
417,-186,803
486,-23,872
597,294,1118
613,410,1069
577,443,1051
536,511,1059
546,534,1078
461,613,1107
609,644,1196
712,711,1225


-,-,-
60,-215,713
24,185,769
147,246,716
175,249,678
156,267,589
130,365,556
143,362,525
187,411,529
244,455,508
295,453,501
332,442,519
364,433,514
351,424,527
326,463,570
339,441,571
323,407,601
279,400,652
298,345,683
297,316,763
280,301,840
246,307,901
243,261,961
245,158,1031
240,41,1069
235,-41,1121
227,-107,1182
237,-136,1257
277,-225,1264
290,-265,1333
351,-326,1344
390,-408,1374
424,-446,1401
432,-411,1424
434,-378,1419
443,-409,1369
392,-462,1335
395,-543,1288
442,-749,1222
484,-729,1158
419,-745,1131
398,-776,1063
374,-769,1015
371,-765,961
401,-771,859
370,-714,791
415,-512,792
412,-34,870
454,203,985
625,363,1045
711,441,1084
707,495,1075
723,521,1072
695,602,1067
610,720,1132


-,-,-
274,52,593
384,243,734
337,262,681
343,246,612
