-,-,-
181,237,835
243,147,680
165,187,676
154,274,613
186,285,533
229,339,491
263,363,458
291,385,428
304,415,427
326,441,430
347,421,427
345,391,433
326,391,439
297,397,460
274,399,502
233,420,528
163,456,607
135,460,698
130,401,765
140,262,837
124,225,955
118,158,1053
131,35,1142
143,-47,1256
249,-196,1376
337,-225,1460
343,-229,1537
367,-265,1575
377,-298,1741
433,-334,1648
455,-379,1654
437,-354,1666
473,-350,1624
513,-389,1598
526,-396,1555
511,-409,1485
443,-434,1418
396,-458,1353
370,-500,1249
358,-565,1174
379,-659,1079
416,-708,1009
437,-745,978
388,-754,964
525,-820,842
486,-879,722
462,-937,616
373,-795,590
372,-572,608
420,-112,682
364,389,933
393,585,1041
522,488,1006
533,449,943
474,548,963
418,708,1024


-,-,-
257,166,549
114,293,752
301,291,711
295,327,720
303,319,669
302,335,624
269,370,606
232,417,600
217,403,577
205,407,570
194,417,579
205,416,589
243,376,608
258,368,638
247,318,665
244,258,719
284,179,784
308,151,856
310,122,896
303,108,967
312,88,1057
349,6,1083
351,-90,1145
360,-168,1199
381,-198,1237
371,-227,1274
396,-275,1299
405,-305,1332
430,-366,1313
477,-416,1315
493,-416,1336
529,-446,1332
519,-488,1324
522,-484,1309
483,-469,1299
457,-395,1278
460,-384,1247
467,-346,1196
425,-364,1134
391,-388,1098
374,-356,1059
370,-371,993
361,-397,931
340,-451,873
318,-549,768
299,-630,694
284,-675,689
300,-704,646
316,-645,661
316,-456,694
324,-322,745
420,-270,744
473,-285,804
488,-232,795
556,-202,797
595,-33,856
598,193,961
608,348,1017
618,427,1033
661,513,1079
617,586,1118
592,658,1132


-,-,-
66,-30,734
-19,381,690
120,380,666
173,421,667
217,446,659
225,497,666
202,552,661
194,528,621
159,480,586
127,470,582
129,471,599
170,450,629
222,416,675
241,403,717
261,358,769
281,294,811
271,231,884
230,179,970
250,76,1016
254,38,1075
244,1,1134
274,-85,1179
272,-177,1211
289,-266,1241
301,-325,1261
338,-364,1293
384,-395,1330
411,-418,1375
433,-423,1387
492,-430,1382
510,-458,1372
515,-483,1362
494,-455,1353
478,-427,1324
472,-416,1285
460,-383,1261
456,-350,1224
437,-305,1184
425,-270,1148
400,-251,1078
370,-252,992
307,-242,907
241,-223,845
194,-213,779
189,-267,701
194,-337,635
170,-355,615
174,-396,577
230,-481,541
298,-643,468
373,-737,460
370,-755,535
487,-771,548
450,-576,605
426,-64,747
500,209,900
597,228,942
598,264,988
567,361,1043
598,472,1124
674,641,1232
727,743,1272
761,663,1241
750,657,1260
781,605,1251
808,605,1216


-,-,-
116,217,738
153,398,746
180,441,647
182,390,610
193,322,508
132,329,462
81,402,443
55,435,442
51,427,435
55,411,449
57,445,501
107,447,562
157,437,622
187,441,702
188,428,776
234,322,831
222,256,867
159,128,931
137,188,976
101,123,1026
159,3,1133
178,-89,1247
229,-159,1332
276,-262,1385
303,-320,1459
330,-358,1494
374,-392,1512
369,-401,1532
392,-476,1515
393,-465,1514
388,-443,1522
409,-439,1501
430,-459,1472
435,-451,1439
435,-394,1403
467,-395,1328
442,-345,1250
405,-323,1193
325,-261,1108
302,-264,1008
296,-303,896
260,-320,845
233,-340,749
231,-447,627
206,-459,588
205,-524,466
180,-577,426
156,-578,426
142,-497,473
228,-434,524
335,-415,573
410,-439,602
472,-412,635
485,-145,748
513,79,884
380,504,1021
497,616,1150
606,513,1239
630,486,1248


-,-,-
216,215,779
106,366,718
86,381,670
57,401,572
17,389,528
-53,457,536
-30,462,543
-9,461,556
23,446,579
67,402,599
160,346,654
241,289,726
277,256,798
267,203,846
299,129,896
307,91,948
282,54,1024
332,-14,1086
368,-122,1124
394,-208,1217
428,-263,1338
500,-306,1415
551,-349,1445
582,-375,1477
578,-397,1469
606,-386,1466
611,-412,1481
612,-439,1465
591,-469,1442
583,-483,1424
578,-480,1407
578,-465,1390
569,-447,1370
563,-415,1341
548,-381,1289
505,-363,1215
409,-297,1179
367,-269,1097
339,-254,1027
301,-243,950
278,-237,890
247,-240,799
213,-253,712
168,-268,630
119,-297,546
129,-373,491
159,-439,425
176,-472,379
208,-504,330
255,-573,292
325,-642,284
394,-718,307
362,-748,306
414,-682,381
579,-437,562
432,-165,702
480,-22,782
591,32,893
643,114,961
643,214,1059
615,345,1180
622,463,1260
650,536,1334
672,611,1401


-,-,-
172,337,800
175,401,748
131,395,692
84,398,604
44,413,569
22,480,556
36,502,535
73,500,541
125,492,535
148,462,529
140,448,517
133,430,550
160,436,578
137,437,586
87,378,632
78,339,730
101,293,825
142,241,919
236,134,1003
296,40,1131
330,-10,1220
321,-85,1248
320,-213,1264
329,-284,1327
352,-305,1390
387,-330,1450
428,-344,1486
474,-371,1498
510,-434,1483
531,-474,1457
528,-476,1454
539,-427,1456
559,-403,1430
549,-418,1346
463,-438,1270
410,-426,1223
387,-392,1168
367,-369,1116
362,-437,1045
322,-449,999
330,-480,922
334,-539,830
322,-566,766
329,-585,708
325,-603,670
333,-684,606
368,-757,574
399,-775,540
408,-759,535
453,-750,532
511,-739,530
394,-621,556
539,-269,683
696,-19,813
691,292,980
692,409,1070
713,345,1089
799,348,1097
795,411,1126
634,560,1156


-,-,-
136,252,255
-8,408,498
150,431,461
187,402,454
187,420,450
200,363,475
197,336,500
182,373,508
166,352,502
139,331,533
134,322,566
142,333,634
160,369,702
195,332,768
228,260,837
260,217,935
303,171,1006
363,122,1094
416,61,1177
405,46,1258
400,12,1301
413,-70,1329
440,-131,1361
470,-179,1379
497,-183,1402
544,-239,1401
549,-326,1394
564,-412,1388
573,-440,1371
573,-451,1331
521,-430,1314
488,-399,1279
467,-374,1234
389,-333,1206
352,-353,1187
361,-376,1131
341,-371,1081
326,-338,1059
355,-341,1019
358,-360,994
345,-350,940
330,-377,864
296,-419,791
248,-461,782
275,-490,746
307,-465,758
355,-477,775
451,-523,788
519,-551,784
521,-618,698
554,-725,660
521,-733,668
475,-728,656
583,-617,687
785,-583,691
996,-305,759
577,186,993
553,725,1151
623,950,1292
658,926,1332
687,719,1243
654,569,1169


-,-,-
123,0,756
206,76,704
197,261,651
189,355,618
167,414,569
111,520,550
119,520,485
163,420,469
184,362,438
174,350,430
186,364,447
212,381,471
214,430,500
188,384,506
187,300,528
211,198,583
216,151,680
253,83,749
307,56,878
378,2,959
404,-74,1056
418,-198,1136
387,-249,1233
406,-304,1309
501,-380,1406
602,-440,1495
670,-477,1559
744,-527,1571
766,-597,1556
734,-617,1544
716,-567,1562
741,-536,1557
794,-549,1517
822,-587,1464
793,-539,1426
759,-507,1346
694,-490,1260
595,-450,1177
531,-448,1020
482,-506,881
355,-517,739
283,-563,642
268,-636,532
269,-670,467
295,-724,412
244,-707,380
308,-608,419
611,-439,488
335,-447,478
404,-355,532
498,-79,649
535,244,867
521,560,1025
536,617,1053
509,615,1058
462,668,1113
472,667,1159
509,662,1170
495,697,1220


-,-,-
120,108,691
136,229,616
188,235,625
220,239,602
325,227,529
267,260,533
251,361,530
254,386,519
233,392,515
225,391,541
235,397,594
224,378,622
209,347,656
231,285,735
209,244,822
254,167,892
265,119,994
251,85,1057
231,18,1138
212,-13,1259
275,-105,1342
372,-286,1380
432,-378,1436
485,-389,1464
551,-488,1472
564,-516,1500
