-,-,-
-69,240,283
-43,423,423
-42,434,454
55,484,458
140,484,464
247,515,460
316,596,478
361,645,507
376,653,522
361,630,518
316,608,510
268,601,523
232,564,537
188,553,587
163,610,645
145,631,711
128,633,775
147,539,844
154,420,899
175,239,961
192,122,1050
227,31,1115
267,-77,1161
294,-171,1180
213,-231,1210
319,-221,1225
317,-240,1287
334,-273,1314
379,-329,1346
411,-362,1362
422,-358,1385
418,-348,1389
429,-373,1366
420,-427,1320
406,-479,1262
395,-549,1174
397,-660,1117
413,-777,1064
418,-818,1070
478,-842,1034
545,-836,937
484,-785,948
461,-606,942
501,-382,963
574,-190,1013
600,51,1049
608,256,1096
647,401,1178
683,537,1155


-,-,-
-11,366,773
9,356,705
88,316,705
211,335,654
247,346,638
266,369,627
259,394,616
280,368,597
285,345,590
292,324,591
305,301,610
284,329,637
217,480,699
213,454,684
190,418,713
181,353,729
142,342,797
150,262,860
173,218,969
242,110,1064
256,70,1118
220,-58,1135
175,-113,1183
182,-203,1182
204,-283,1204
189,-285,1252
207,-355,1255
242,-399,1282
283,-439,1304
333,-466,1324
376,-514,1342
404,-504,1385
448,-532,1375
491,-613,1337
478,-629,1292
451,-656,1240
418,-689,1177
414,-733,1097
386,-790,1011
359,-788,967
360,-767,903
371,-763,861
408,-752,869
434,-745,853
607,-729,812
494,-600,793
400,-219,995
495,86,989
521,149,1060


-,-,-
78,178,717
64,427,746
44,422,634
100,358,600
156,351,603
205,394,622
273,386,622
298,393,624
295,429,642
330,370,627
337,341,633
313,387,682
293,408,690
232,454,712
211,412,682
173,357,704
174,344,758
192,300,806
207,253,900
253,138,955
275,62,1015
272,-55,1052
257,-154,1083
204,-135,1175
203,-167,1195
204,-274,1186
262,-394,1155
268,-402,1214
308,-448,1221
342,-501,1234
366,-551,1276
384,-617,1290
430,-720,1268
435,-766,1281
476,-803,1250
504,-854,1198
472,-862,1181
416,-748,1170
377,-718,1144
364,-751,1098
356,-799,1047
390,-849,983
453,-914,908
510,-906,844
475,-798,892
527,-667,875
478,-263,933
459,91,1056
554,207,1099
608,278,1114
648,312,1082
635,345,1053
612,360,1038
569,551,1152


-,-,-
-107,-21,595
-96,253,543
60,234,764
181,234,719
233,225,650
210,314,619
188,411,616
210,405,540
168,409,498
154,406,491
174,406,475
185,418,469
197,405,474
249,445,541
329,412,611
352,379,700
375,327,733
366,291,790
368,300,851
372,221,835
305,224,898
248,192,940
227,82,995
213,-10,1075
200,-81,1166
276,-133,1197
310,-171,1264
327,-170,1361
390,-277,1358
475,-351,1325
432,-445,1346
429,-505,1352
454,-549,1346
465,-740,1317
467,-660,1314
475,-681,1317
504,-683,1278
509,-649,1263
509,-644,1232
534,-671,1195
536,-699,1129
526,-781,1030
513,-972,933
499,-928,844
489,-941,789
484,-838,744
437,-445,831
412,-192,948
538,-120,918
573,-124,927
571,-118,907
602,104,913
665,104,974
729,230,1027
729,485,1070
691,700,1109


-,-,-
124,101,432
-97,404,690
72,468,631
118,431,590
183,408,580
255,440,563
285,460,543
309,463,525
305,448,513
294,417,490
267,397,481
230,416,520
215,408,542
206,366,564
184,390,632
201,359,679
222,351,745
203,356,797
199,300,834
192,276,915
210,211,975
256,106,1017
308,30,1093
370,-71,1167
412,-144,1214
427,-175,1248
438,-241,1256
436,-314,1258
449,-411,1224
422,-431,1227
415,-461,1220
412,-489,1217
431,-474,1236
461,-488,1229
494,-503,1227
500,-503,1229
523,-536,1193
528,-577,1149
525,-582,1117
527,-567,1089
547,-605,995
547,-630,907
522,-747,822
487,-787,746
446,-746,744
387,-656,735
428,-472,752
397,-309,796
