-,-,-
166,-48,727
136,401,695
311,329,620
362,334,578
382,327,555
374,354,525
319,424,480
369,366,555
393,348,463
342,388,471
311,367,470
292,368,484
278,364,509
262,351,542
255,331,598
262,292,641
339,204,773
394,179,847
403,158,948
423,125,1038
459,44,1095
491,-61,1148
486,-150,1203
457,-187,1238
452,-278,1272
504,-415,1289
542,-535,1318
563,-608,1371
622,-648,1381
680,-682,1393
676,-714,1341
721,-800,1304
729,-805,1307
740,-814,1277
710,-801,1236
691,-741,1204
654,-730,1150
623,-768,1068
597,-801,1015
603,-846,896
575,-805,824
529,-670,799
463,-450,851
452,-225,845
439,-34,860
436,182,880
442,301,905
433,419,908
441,564,908
425,717,966
423,843,991


-,-,-
-17,232,775
-119,617,647
-69,418,630
23,353,575
84,349,575
89,405,608
136,393,625
145,408,640
163,374,654
186,359,670
208,371,679
241,370,697
276,341,741
274,333,800
250,308,872
253,182,937
260,74,979
245,48,1058
237,26,1125
268,-26,1177
272,-108,1193
279,-184,1301
326,-220,1322
325,-283,1359
311,-343,1379
302,-384,1389
305,-385,1408
341,-424,1411
406,-458,1409
441,-496,1410
479,-513,1387
488,-472,1374
531,-621,1302
536,-565,1232
512,-574,1175
513,-630,1055
504,-691,958
506,-693,873
504,-739,814
476,-613,749
398,-556,738
377,-490,703
345,-320,737
342,-147,760
368,-78,782
382,14,818
393,134,886
409,229,930
438,400,1011
460,545,1089
480,545,1144
470,587,1162


-,-,-
7,187,928
73,199,761
153,200,814
187,254,801
196,322,759
191,344,685
165,376,638
164,394,582
169,441,552
182,469,553
240,417,545
281,395,545
298,381,550
328,354,565
344,347,589
316,382,602
301,353,610
271,329,627
253,288,670
228,272,723
207,274,775
143,298,846
221,228,955
270,164,1020
267,65,1080
258,-14,1160
255,-65,1243
278,-104,1299
314,-124,1368
355,-206,1394
385,-265,1428
396,-353,1443
405,-374,1467
434,-405,1489
467,-428,1495
499,-456,1474
520,-476,1458
531,-452,1450
560,-425,1436
589,-445,1400
581,-479,1342
549,-488,1275
523,-511,1195
476,-580,1098
448,-649,994
425,-671,906
415,-664,813
372,-684,776
355,-713,711
325,-797,613
311,-809,563
268,-715,564
322,-571,545
436,-228,631
458,112,756
495,215,838
453,306,870
451,422,896
484,522,955
541,561,996
555,629,1035
587,750,1096
559,893,1192


-,-,-
151,247,608
123,382,674
98,330,646
