-,-,-
-240,28,848
-292,-204,655
-268,-161,713
-362,-159,669
-398,-162,599
-421,-172,561
-485,-158,513
-388,26,427
-628,-119,487
-682,-145,440
-609,-165,482
-616,-177,530
-619,-188,567
-555,-142,596
-521,-138,625
-420,-129,667
-436,-98,734
-287,-71,826
-248,-95,873
-362,-49,957
-319,-39,989
-307,-41,1053
-304,-28,1161
-235,-4,1301
-157,2,1413
-94,6,1513
-83,47,1570
-47,54,1566
-41,60,1540
-51,66,1514
-54,75,1520
-47,57,1563
-21,39,1628
24,-3,1653
88,-48,1617
234,-33,1545
181,-17,1447
195,11,1373
223,9,1348
234,5,1341
251,-30,1320
264,-44,1310
298,-49,1306
349,-50,1316
378,-53,1315
389,-46,1299
391,-16,1132
382,-3,1220
375,6,1191
368,31,1179
358,23,1168
343,20,1176
354,-13,1197
334,-53,1183
299,-54,1177
227,-68,1181
174,-100,1170
3,-125,1113
-91,-134,1161
-15,-158,1075
-166,-221,1069
-247,-237,1052
-323,-291,1054
-429,-325,1042
-523,-326,1013
-592,-322,967
-680,-330,945
-767,-352,938
-902,-381,912
-967,-387,887
-989,-384,866
-1006,-408,817
-986,-375,794


-,-,-
-60,279,859
-195,-55,836
-260,-130,836
-328,-171,877
-345,-223,868
-382,-201,767
-461,-153,701
-501,-46,676
-449,-237,425
-402,-90,425
-455,-69,316
-617,-123,282
-536,-138,324
-525,-104,403
-537,-158,551
-516,-196,655
-485,-199,751
-408,-228,772
-361,-208,784
-343,-211,747
-401,-149,747
-342,-92,833
-240,-138,938
-220,-173,1079
-190,-245,1222
-170,-291,1304
-176,-275,1382
-184,-290,1331
-216,-208,1369
-192,-179,1489
-103,-247,1586
-103,-292,1706
73,-343,1789
123,-343,1847
150,-330,1840
147,-308,1801
142,-287,1755
143,-303,1706
158,-323,1680
177,-350,1661
187,-393,1503
197,-389,1560
202,-337,1487
197,-327,1376
184,-307,1270
165,-274,1225
163,-275,1153
179,-240,1088
208,-223,1053
242,-219,1059
252,-245,1097
251,-259,1102
232,-239,1091
186,-233,1040
139,-214,997
85,-207,947
53,-195,928
40,-185,950
41,-197,970
44,-254,993
5,-299,999
-48,-319,995
-126,-329,995
-184,-335,988
-237,-326,963
-273,-307,951
-318,-328,923
-381,-336,914
-442,-333,927
-488,-386,926
-522,-406,937
-578,-420,913
-675,-421,877
-768,-403,839
-834,-384,827
-915,-394,820
-972,-419,827


-,-,-
-161,229,1169
-330,91,541
-259,97,636
-354,44,671
-410,-7,668
-350,-16,629
-310,-62,618
-416,-56,550
-521,-56,491
-521,-73,473
-464,-92,447
-429,-90,433
-416,-101,456
-428,-102,488
-410,-125,535
-357,-142,607
-301,-175,652
-255,-171,672
-248,-171,685
-262,-157,722
-247,-177,787
-174,-169,883
-108,-162,987
-20,-206,1099
19,-207,1162
28,-196,1226
28,-202,1319
60,-197,1388
109,-197,1491
137,-206,1588
199,-208,1677
208,-245,1693
218,-251,1718
204,-239,1714
252,-250,1723
23,-143,1685
250,-255,1673
184,-228,1625
148,-274,1642
156,-305,1666
195,-301,1645
242,-289,1604
244,-300,1563
246,-284,1525
253,-285,1476
241,-284,1438
233,-274,1378
247,-265,1318
288,-246,1287
302,-253,1256
295,-235,1196
283,-204,1133
285,-197,1079
286,-200,1018
254,-163,1015
240,-166,991
223,-174,962
186,-170,941
154,-177,926
104,-188,900
51,-178,875
-13,-174,871
-86,-198,877
-123,-187,894
-168,-188,910
-199,-191,906
-274,-195,906
-386,-224,898
-508,-247,880
-729,-268,861
-706,-272,846
-775,-282,837


-,-,-
-420,-55,1542
-348,38,672
-229,129,699
-240,2,674
-346,-104,706
-392,-86,667
-447,-127,590
-511,-176,558
-548,-200,521
-565,-202,481
-532,-187,471
-483,-190,495
-433,-175,537
-420,-198,564
-425,-230,579
-440,-233,623
-395,-239,671
-337,-291,744
-310,-332,775
-293,-284,759
-323,-182,747
-307,-124,823
-177,-163,971
-76,-186,1135
-3,-165,1270
31,-180,1329
45,-169,1398
43,-120,1464
68,-247,1525
100,-136,1567
137,-115,1598
187,-113,1660
236,-143,1702
263,-153,1694
244,-126,1677
232,-114,1653
239,-124,1607
236,-129,1538
207,-115,1474
206,-128,1436
213,-154,1412
212,-176,1392
211,-181,1379
240,-198,1362
255,-205,1344
279,-221,1285
297,-239,1249
304,-245,1199
294,-211,1132
264,-191,1099
261,-199,1080
288,-203,1064
318,-200,1047
347,-172,1047
352,-201,1051
353,-197,1036
344,-164,997
336,-111,965
342,-87,965
345,-82,988
341,-82,1008
327,-71,1033
326,-83,1052
305,-87,1058
264,-72,1058
205,-83,1056
142,-97,1057
50,-125,1053
-29,-143,1059
-138,-184,1026
-289,-253,994
-445,-324,952
-574,-423,960
-706,-507,951


-,-,-
-182,84,666
-335,29,635
-296,55,386
-406,-1,319
-446,-32,287
-358,-35,443
-720,-288,227
-722,-35,233
-655,-131,219
-639,-178,260
-562,-224,252
-492,-264,299
-477,-282,423
-487,-352,629
-483,-411,825
-397,-425,957
-290,-409,1021
-221,-359,1071
-194,-331,1156
-172,-341,1237
-166,-346,1269
-132,-309,1331
-41,-329,1443
39,-358,1572
120,-361,1640
167,-347,1679
186,-346,1728
229,-344,1744
281,-305,1737
352,-273,1869
414,-280,1756
465,-264,1739
485,-266,1695
487,-263,1641
446,-267,1602
417,-253,1547
424,-264,1507
447,-268,1472
475,-260,1438
479,-264,1392
470,-259,1338
450,-251,1297
425,-256,1255
387,-259,1236
351,-278,1198
348,-258,1170
361,-251,1153
380,-244,1157
376,-261,1176
350,-268,1158
310,-252,1110
240,-226,1039
177,-202,993
111,-203,944
59,-206,910
-19,-203,885
-103,-221,870
-229,-249,863
-280,-256,874
-340,-303,866
-434,-345,847
-546,-358,804
-678,-374,772
-764,-403,744
-855,-415,744


-,-,-
-95,90,1056
-81,49,776
-122,-7,678
-197,-69,671
-295,-53,562
-403,38,477
-467,39,498
-444,25,602
-384,2,708
-333,-30,762
-258,-33,807
-203,-81,820
-172,-124,823
-196,-183,801
-281,-248,747
-421,-313,634
-556,-261,541
-636,-205,541
-559,-223,607
-465,-306,726
-360,-285,782
-261,-270,829
-207,-251,896
-184,-222,976
-145,-214,1012
-122,-167,1108
-11,-162,1250
103,-216,1407
221,-200,1537
301,-191,1619
363,-211,1719
386,-202,1764
370,-202,1734
358,-131,1715
409,-100,1706
478,-118,1714
490,-125,1693
467,-120,1638
426,-96,1600
396,-122,1546
385,-114,1488
381,-107,1413
373,-111,1379
395,-133,1355
410,-150,1333
427,-160,1302
431,-183,1257
417,-198,1224
395,-209,1175
366,-230,1109
328,-228,1041
292,-215,1001
284,-198,964
291,-175,951
317,-155,960
327,-138,976
350,-94,990
396,-94,993
419,-58,975
407,-33,957
380,-16,976
340,-21,1004
306,-40,1024
259,-47,1030
213,-66,1036
175,-101,1040
124,-145,1039
78,-170,1033
-3,-184,1047
-95,-245,1061
-179,-320,1072
-253,-388,1064
-363,-425,1074
-475,-477,1098
-581,-552,1113
-674,-588,1111


-,-,-
21,231,1448
-69,-36,922
-20,-93,907
-88,-85,873
-97,-34,792
-142,14,689
-192,25,663
-210,3,664
-217,-51,674
-219,-109,630
-205,-134,578
-227,-178,522
-246,-161,488
-334,-205,433
-469,-209,411
-511,-147,440
-486,-110,526
-382,-127,585
-249,-148,657
-144,-183,654
-136,-170,645
-258,-141,664
-338,-106,749
-279,-87,844
-200,-122,965
-61,-116,1143
69,-147,1258
117,-123,1346
120,-79,1407
130,-69,1470
182,-60,1505
244,-11,1549
330,-7,1619
363,-32,1684
382,-40,1723
398,-36,1748
409,-67,1753
404,-77,1727
396,-71,1656
